sentence,relation,head,head_offset,head_type,tail,tail_offset,tail_type
船用配件:系指下列正常系泊船舶用的系缆桩与缆柱、系缆器、立式滚轮、导缆孔以及用于正常拖带或其他拖带船舶的类似部件,包含,船用配件,0,施工,缆柱,21,施工
船用配件:系指下列正常系泊船舶用的系缆桩与缆柱、系缆器、立式滚轮、导缆孔以及用于正常拖带或其他拖带船舶的类似部件,包含,船用配件,0,施工,系缆器,24,施工
船用配件:系指下列正常系泊船舶用的系缆桩与缆柱、系缆器、立式滚轮、导缆孔以及用于正常拖带或其他拖带船舶的类似部件,包含,船用配件,0,施工,立式滚轮,28,施工
船用配件:系指下列正常系泊船舶用的系缆桩与缆柱、系缆器、立式滚轮、导缆孔以及用于正常拖带或其他拖带船舶的类似部件,包含,船用配件,0,施工,导缆孔,33,施工
任何船用配件与支撑结构的焊接、螺栓或其他等效设施是船用配件的部分,连接,船用配件,2,施工,支撑结构,7,施工
任何船用配件与支撑结构的焊接、螺栓或其他等效设施是船用配件的部分,包含,船用配件,25,施工,螺栓,15,施工
船用配件:系指下列正常系泊船舶用的系缆桩与缆柱、系缆器、立式滚轮、导缆孔以及用于正常拖带或其他拖带船舶的类似部件,包含,船用配件,0,施工,正常拖带,40,施工
船用配件:系指下列正常系泊船舶用的系缆桩与缆柱、系缆器、立式滚轮、导缆孔以及用于正常拖带或其他拖带船舶的类似部件,包含,船用配件,0,施工,其他拖带,45,施工
船体支撑结构:系指上部或内部安装船用配件并直接承受作用在船用配件上的力的部分船体结构,定义,船体支撑结构,0,建筑,船体结构,38,施工
船体支撑结构:系指上部或内部安装船用配件并直接承受作用在船用配件上的力的部分船体结构,连接,船体支撑结构,0,建筑,船用配件,28,施工
用于上述正常拖带或其他拖带、系泊操作的绞盘、绞车等的船体支撑结构也应符合本节的规定,包含,船体支撑结构,26,建筑,正常拖带,4,施工
用于上述正常拖带或其他拖带、系泊操作的绞盘、绞车等的船体支撑结构也应符合本节的规定,包含,船体支撑结构,26,建筑,其他拖带,9,施工
用于上述正常拖带或其他拖带、系泊操作的绞盘、绞车等的船体支撑结构也应符合本节的规定,包含,船体支撑结构,26,建筑,绞盘,19,施工
用于上述正常拖带或其他拖带、系泊操作的绞盘、绞车等的船体支撑结构也应符合本节的规定,包含,船体支撑结构,26,建筑,绞车,22,施工
用于上述正常拖带或其他拖带、系泊操作的绞盘、绞车等的船体支撑结构也应符合本节的规定,制约,船体支撑结构,26,建筑,规定,39,成果
工业标准系指国际标准(ISO等)或船舶建造的国家认可的国家协会颁布的标准,定义,工业标准,0,成果,国际标准,6,成果
工业标准系指国际标准(ISO等)或船舶建造的国家认可的国家协会颁布的标准,定义,工业标准,0,成果,标准,34,成果
"正常拖带:系指与船舶正常操作所配合的,为在港口和遮蔽水域操纵船舶所需要的拖带作业",定义,正常拖带,0,施工,拖带作业,36,施工
"其他拖带:系指除本章第5节的应急拖带以外,船舶安装有拖带设备,用于被其他船舶或拖船拖带(如在紧急情况下被帮助)",定义,其他拖带,0,施工,拖带设备,26,施工
"伴航拖带:系指特定河口所要求的拖带,特别是油船或LNG运输船",定义,伴航拖带,0,施工,拖带,15,施工
运河拖带:系指用于船舶通过运河时的拖带,定义,运河拖带,0,施工,拖带,17,施工
"液货船应急拖带:系指帮助应急状况下的液货船的拖带,参见本章第5节",定义,液货船应急拖带,0,施工,拖带,22,施工
在船首、舷侧和船尾用于正常拖带和其他拖带操作的船用配件及其船体支撑结构的强度应满足本节3.6.3.2~3.6.3.6要求,方位,船用配件,23,施工,船首,1,建筑
在船首、舷侧和船尾用于正常拖带和其他拖带操作的船用配件及其船体支撑结构的强度应满足本节3.6.3.2~3.6.3.6要求,方位,船用配件,23,施工,舷侧,4,施工
在船首、舷侧和船尾用于正常拖带和其他拖带操作的船用配件及其船体支撑结构的强度应满足本节3.6.3.2~3.6.3.6要求,方位,船用配件,23,施工,船尾,7,建筑
在船首、舷侧和船尾用于正常拖带和其他拖带操作的船用配件及其船体支撑结构的强度应满足本节3.6.3.2~3.6.3.6要求,方位,船体支撑结构,29,建筑,船首,1,建筑
在船首、舷侧和船尾用于正常拖带和其他拖带操作的船用配件及其船体支撑结构的强度应满足本节3.6.3.2~3.6.3.6要求,方位,船体支撑结构,29,建筑,舷侧,4,施工
在船首、舷侧和船尾用于正常拖带和其他拖带操作的船用配件及其船体支撑结构的强度应满足本节3.6.3.2~3.6.3.6要求,方位,船体支撑结构,29,建筑,船尾,7,建筑
在船首、舷侧和船尾用于正常拖带和其他拖带操作的船用配件及其船体支撑结构的强度应满足本节3.6.3.2~3.6.3.6要求,定义,船用配件,23,施工,正常拖带,11,施工
在船首、舷侧和船尾用于正常拖带和其他拖带操作的船用配件及其船体支撑结构的强度应满足本节3.6.3.2~3.6.3.6要求,定义,船用配件,23,施工,其他拖带,16,施工
在船首、舷侧和船尾用于正常拖带和其他拖带操作的船用配件及其船体支撑结构的强度应满足本节3.6.3.2~3.6.3.6要求,定义,船体支撑结构,29,建筑,正常拖带,11,施工
在船首、舷侧和船尾用于正常拖带和其他拖带操作的船用配件及其船体支撑结构的强度应满足本节3.6.3.2~3.6.3.6要求,定义,船体支撑结构,29,建筑,其他拖带,16,施工
在船首、舷侧和船尾用于正常拖带和其他拖带操作的船用配件及其船体支撑结构的强度应满足本节3.6.3.2~3.6.3.6要求,属性,船用配件,23,施工,强度,36,属性
在船首、舷侧和船尾用于正常拖带和其他拖带操作的船用配件及其船体支撑结构的强度应满足本节3.6.3.2~3.6.3.6要求,属性,船体支撑结构,29,建筑,强度,36,属性
在船首、舷侧和船尾用于正常拖带和其他拖带操作的船用配件及其船体支撑结构的强度应满足本节3.6.3.2~3.6.3.6要求,制约,强度,36,属性,要求,58,成果
"拖带用的船用配件应位于部分甲板结构(强力构件和/或桁材)上,以有效分布拖带负荷",定义,船用配件,4,施工,拖带,0,施工
"拖带用的船用配件应位于部分甲板结构(强力构件和/或桁材)上,以有效分布拖带负荷",制约,船用配件,4,施工,甲板结构,13,施工
"拖带用的船用配件应位于部分甲板结构(强力构件和/或桁材)上,以有效分布拖带负荷",包含,甲板结构,13,施工,强力构件,18,施工
"拖带用的船用配件应位于部分甲板结构(强力构件和/或桁材)上,以有效分布拖带负荷",包含,甲板结构,13,施工,桁材,25,施工
"用于系泊操作的船用配件及其船体支撑结构的强度,以及绞车和绞盘的船体支撑结构的强度应满足本节3.6.4.2~3.6.4.6要求",定义,船用配件,7,施工,系泊,2,进程
"用于系泊操作的船用配件及其船体支撑结构的强度,以及绞车和绞盘的船体支撑结构的强度应满足本节3.6.4.2~3.6.4.6要求",定义,船体支撑结构,13,建筑,系泊,2,进程
"用于系泊操作的船用配件及其船体支撑结构的强度,以及绞车和绞盘的船体支撑结构的强度应满足本节3.6.4.2~3.6.4.6要求",属性,船用配件,7,施工,强度,20,属性
"用于系泊操作的船用配件及其船体支撑结构的强度,以及绞车和绞盘的船体支撑结构的强度应满足本节3.6.4.2~3.6.4.6要求",属性,船体支撑结构,13,建筑,强度,20,属性
"用于系泊操作的船用配件及其船体支撑结构的强度,以及绞车和绞盘的船体支撑结构的强度应满足本节3.6.4.2~3.6.4.6要求",包含,绞车,25,施工,船体支撑结构,31,建筑
"用于系泊操作的船用配件及其船体支撑结构的强度,以及绞车和绞盘的船体支撑结构的强度应满足本节3.6.4.2~3.6.4.6要求",包含,绞盘,28,施工,船体支撑结构,31,建筑
"用于系泊操作的船用配件及其船体支撑结构的强度,以及绞车和绞盘的船体支撑结构的强度应满足本节3.6.4.2~3.6.4.6要求",属性,船体支撑结构,31,建筑,强度,38,属性
"用于系泊操作的船用配件及其船体支撑结构的强度,以及绞车和绞盘的船体支撑结构的强度应满足本节3.6.4.2~3.6.4.6要求",制约,强度,20,属性,要求,60,成果
"用于系泊操作的船用配件及其船体支撑结构的强度,以及绞车和绞盘的船体支撑结构的强度应满足本节3.6.4.2~3.6.4.6要求",制约,强度,38,属性,要求,60,成果
"系泊用船用配件、绞车和绞盘应位于部分甲板结构(强力构件和/或桁材)上,以有效分布系泊负荷",制约,船用配件,3,施工,甲板结构,18,施工
"系泊用船用配件、绞车和绞盘应位于部分甲板结构(强力构件和/或桁材)上,以有效分布系泊负荷",制约,绞车,8,施工,甲板结构,18,施工
"系泊用船用配件、绞车和绞盘应位于部分甲板结构(强力构件和/或桁材)上,以有效分布系泊负荷",制约,绞盘,11,施工,甲板结构,18,施工
"系泊用船用配件、绞车和绞盘应位于部分甲板结构(强力构件和/或桁材)上,以有效分布系泊负荷",包含,甲板结构,18,施工,强力构件,23,施工
"系泊用船用配件、绞车和绞盘应位于部分甲板结构(强力构件和/或桁材)上,以有效分布系泊负荷",包含,甲板结构,18,施工,桁材,30,施工
"任何甲板配件及其基座或底座,与配件相邻的船体结构应按本规范检查",包含,甲板配件,2,施工,基座,8,施工
"任何甲板配件及其基座或底座,与配件相邻的船体结构应按本规范检查",包含,甲板配件,2,施工,底座,11,施工
"任何甲板配件及其基座或底座,与配件相邻的船体结构应按本规范检查",方位,船体结构,20,施工,配件,15,施工
"任何甲板配件及其基座或底座,与配件相邻的船体结构应按本规范检查",制约,甲板配件,2,施工,规范,27,成果
"任何甲板配件及其基座或底座,与配件相邻的船体结构应按本规范检查",制约,基座,8,施工,规范,27,成果
"任何甲板配件及其基座或底座,与配件相邻的船体结构应按本规范检查",制约,底座,11,施工,规范,27,成果
"任何甲板配件及其基座或底座,与配件相邻的船体结构应按本规范检查",制约,船体结构,20,施工,规范,27,成果
"属于甲板设备和属具(如本节3.7.1.2(1)~(5)所列)的支撑结构的资料应提交批准,支撑结构系指上部或内部安装甲板设备和属具并直接承受作用在甲板设备和属具上的力的部分船体结构",包含,甲板设备,2,施工,支撑结构,31,施工
"属于甲板设备和属具(如本节3.7.1.2(1)~(5)所列)的支撑结构的资料应提交批准,支撑结构系指上部或内部安装甲板设备和属具并直接承受作用在甲板设备和属具上的力的部分船体结构",包含,属具,7,施工,支撑结构,31,施工
"属于甲板设备和属具(如本节3.7.1.2(1)~(5)所列)的支撑结构的资料应提交批准,支撑结构系指上部或内部安装甲板设备和属具并直接承受作用在甲板设备和属具上的力的部分船体结构",包含,支撑结构,31,施工,资料,36,进程
"属于甲板设备和属具(如本节3.7.1.2(1)~(5)所列)的支撑结构的资料应提交批准,支撑结构系指上部或内部安装甲板设备和属具并直接承受作用在甲板设备和属具上的力的部分船体结构",制约,资料,36,进程,批准,41,进程
"属于甲板设备和属具(如本节3.7.1.2(1)~(5)所列)的支撑结构的资料应提交批准,支撑结构系指上部或内部安装甲板设备和属具并直接承受作用在甲板设备和属具上的力的部分船体结构",定义,支撑结构,44,施工,船体结构,85,施工
"属于甲板设备和属具(如本节3.7.1.2(1)~(5)所列)的支撑结构的资料应提交批准,支撑结构系指上部或内部安装甲板设备和属具并直接承受作用在甲板设备和属具上的力的部分船体结构",连接,支撑结构,44,施工,甲板设备,72,施工
"属于甲板设备和属具(如本节3.7.1.2(1)~(5)所列)的支撑结构的资料应提交批准,支撑结构系指上部或内部安装甲板设备和属具并直接承受作用在甲板设备和属具上的力的部分船体结构",连接,支撑结构,44,施工,属具,77,施工
"如甲板设备可能遇到多种载荷工况,如作业载荷和上浪载荷,评估基座和支撑结构的强度时应独立施加作业载荷和上浪载荷",包含,载荷工况,11,属性,作业载荷,17,进程
"如甲板设备可能遇到多种载荷工况,如作业载荷和上浪载荷,评估基座和支撑结构的强度时应独立施加作业载荷和上浪载荷",包含,载荷工况,11,属性,上浪载荷,22,进程
"如甲板设备可能遇到多种载荷工况,如作业载荷和上浪载荷,评估基座和支撑结构的强度时应独立施加作业载荷和上浪载荷",属性,基座,29,施工,强度,37,属性
"如甲板设备可能遇到多种载荷工况,如作业载荷和上浪载荷,评估基座和支撑结构的强度时应独立施加作业载荷和上浪载荷",属性,支撑结构,32,施工,强度,37,属性
